date,content,total_minutes
2024-11-15,医療秘書課業務担当一覧の運用整備　,190.0
2024-11-15,全体朝礼　830-840　終了後PHSの電源を入れる,20.0
2024-11-15,技術ブロクを読む,20.0
2024-11-15,アイセンター外来幹部会合の議題準備,20.0
2024-11-15,呼び込み時の患者確認（アイセンター医療秘書課）,20.0
2024-11-15,レターケース/OBC/メール確認,10.0
2024-11-15,個人情報のシュレッダー,10.0
2024-11-15,翌日の予定確認,10.0
2024-11-15,打ち合わせ　午前　植田さん,10.0
2024-11-15,AN6KA発注依頼（高宮さん）,10.0
2024-11-15,白内障術後デカドロン注射データ入力の確認(沖野さん),10.0
2024-11-15,PTK後のレンズ発注確認（沖野さん）,10.0
2024-11-15,トーリックIOL発注確認,10.0
2024-11-15,業務設計の確認（沖野さん）,10.0
2024-11-15,業務設計の確認（植田さん）,10.0
2024-11-15,エアコンの電源を入れる　1155,5.0
2024-11-15,全体朝礼の配信　1130,5.0
2024-11-16,医療文書進捗管理表の作成　,130.0
2024-11-16,生活保護調査票の相談（中野さん）,20.0
2024-11-16,今週の振り返り　1140,10.0
2024-11-16,翌週の予定確認　1150,10.0
2024-11-16,レターケース/OBC/メール確認,10.0
2024-11-16,オペ録スキャン,10.0
2024-11-16,朝の挨拶リストの確認,5.0
2024-11-16,エアコンの電源を入れる　1155,5.0
2024-11-18,2025年眼科診療カレンダーの作成,70.0
2024-11-18,ICL業務の説明（山田さん） アイセンター外来資料室　1500,60.0
2024-11-18,医療文書進捗管理表の作成,40.0
2024-11-18,白内障術後デカドロン注射の学術支援,30.0
2024-11-18,翌月のアイセンター外来診察介助一覧の配信準備,30.0
2024-11-18,アイセンター外来幹部会合 1700-1730,30.0
2024-11-18,田中先生クラーク,20.0
2024-11-18,生活保護調査票の確認（中野さん）,20.0
2024-11-18,7診クラーク用PCの動作確認（高宮さん）,20.0
2024-11-18,レターケース/OBC/メール確認,10.0
2024-11-18,ノントーリックの対応　ID216910,10.0
2024-11-18,打ち合わせ　午前　荒木さん　午後　中山さん,10.0
2024-11-18,アイセンター外来幹部会合の会場準備 1630,10.0
2024-11-18,トーリックIOL発注確認,10.0
2024-11-18,翌日の予定確認,10.0
2024-11-18,エアコンの電源を入れる　1155,5.0
2024-11-19,白内障術後デカドロン注射の学術支援　,130.0
2024-11-19,アイセンター外来幹部会合の議事録作成,10.0
2024-11-19,レターケース/OBC/メール確認,10.0
2024-11-19,前週の石田先生と鈴木先生の診察人数確認,10.0
2024-11-19,12月の勤務表確認（中野さん）,10.0
2024-11-19,翌月のアイセンター外来診察介助一覧の配信と差し替え,10.0
2024-11-19,翌日の予定確認,10.0
2024-11-19,12月の勤務表確認と残業申請（松島さん）,10.0
2024-11-19,朝の挨拶リストの確認,5.0
2024-11-19,瀧波先生にお礼　1130,5.0
2024-11-19,エアコンの電源を入れる　1155,5.0
2024-11-20,2024年度第2回多職種役割分担推進会議の開催準備,130.0
2024-11-20,白内障術後デカドロン注射の学術支援　,90.0
2024-11-20,打ち合わせ　午前　高宮さん/山本さん　午後　中野さん,30.0
2024-11-20,翌週の手術指示確認,20.0
2024-11-20,涙管チューブ術後点眼　フルオロメトロン2本の運用確認,20.0
2024-11-20,技術ブロクを読む,20.0
2024-11-20,医療秘書課朝礼　835-845 終了後PHSの電源を入れる,20.0
2024-11-20,眼科紹介状作成1通　ID15060,20.0
2024-11-20,11/19のおわびと強膜内固定の発注依頼（高宮さん）,10.0
2024-11-20,レターケース/OBC/メール確認,10.0
2024-11-20,翌日の予定確認,10.0
2024-11-20,トーリックIOL発注確認,10.0
2024-11-20,11/22から荒木さん一人で山本先生に入るかどうか,10.0
2024-11-20,エアコンの電源を入れる　1155,5.0
2024-11-21,白内障術後デカドロン注射の学術支援　,100.0
2024-11-21,涙管チューブ術後点眼　フルオロメトロン2本の運用確認 パスの変更（植田センター長）,30.0
2024-11-21,植田センター長木曜午前の予約枠　2025年4月～12月を埋める,20.0
2024-11-21,翌日の予定確認,10.0
2024-11-21,レターケース/OBC/メール確認,10.0
2024-11-21,網膜格子状変性のFAX確認　石村さんにも連絡,10.0
2024-11-21,日帰り強膜内固定のオーダーコメント確認（川西副主任）,10.0
2024-11-21,瀧波先生診察準備（第2木と休診以外）　820,10.0
2024-11-21,エアコンの電源を入れる　1155,5.0
2024-11-21,朝の挨拶リストの確認,5.0
2024-11-22,ICL発注手順の運用整備,220.0
2024-11-22,多焦点IOLのオーダー依頼と耳鼻咽喉科診断書の相談沖野さん）,30.0
2024-11-22,技術ブロクを読む,20.0
2024-11-22,オペ録の取り込み確認　ID216359（植田センター長）,20.0
2024-11-22,眼内レンズ脱臼のDPC病名確認（中野さん）　植田センター長にお伺い,20.0
2024-11-22,強膜内固定のIOL発注依頼（高宮さん）,20.0
2024-11-22,翌日の予定確認,10.0
2024-11-22,岩口先生インフルエンザ予防接種問診票発行と代金回収,10.0
2024-11-22,トーリックIOL発注確認,10.0
2024-11-22,レターケース/OBC/メール確認,10.0
2024-11-22,オペリオサーバーの音の対策（松木主任）,10.0
2024-11-22,打ち合わせ　午前　植田さん,10.0
2024-11-22,エアコンの電源を入れる　1155,5.0
2024-11-23,ICL発注手順の運用整備　,130.0
2024-11-23,わかばカンファレンス室オペ録の移動 1100,20.0
2024-11-23,眼内レンズ脱臼のDPC病名の修正,20.0
2024-11-23,レターケース/OBC/メール確認,10.0
2024-11-23,翌週の予定確認　1150,10.0
2024-11-23,今週の振り返り　1140,10.0
2024-11-23,朝の挨拶リストの確認,5.0
2024-11-23,エアコンの電源を入れる　1155,5.0
2024-11-25,ICL発注手順の運用整備,220.0
2024-11-25,2024年度第2回多職種役割分担推進会議の開催準備,90.0
2024-11-25,眼内レンズ脱臼のDPC病名の修正と連絡（アイセンター医療秘書課）,20.0
2024-11-25,中野さんアルバイトの様子を聞くのと眼内レンズ脱臼のDPC病名の説明,10.0
2024-11-25,打ち合わせ　午前　荒木さん　午後　中山さん,10.0
2024-11-25,業務担当一覧の整備は来週以降（白岡副主任）,10.0
2024-11-25,翌日の予定確認,10.0
2024-11-25,トーリックIOL発注確認,10.0
2024-11-25,レターケース/OBC/メール確認,10.0
2024-11-25,エアコンの電源を入れる　1155,5.0
2024-11-26,ICL発注手順の運用整備,130.0
2024-11-26,2024年度第2回多職種役割分担推進会議の開催準備,20.0
2024-11-26,翌日の予定確認,10.0
2024-11-26,前週の石田先生と鈴木先生の診察人数確認,10.0
2024-11-26,眼科紹介状確認 1通,10.0
2024-11-26,レターケース/OBC/メール確認,10.0
2024-11-26,眼科即入対応　ID105673,5.0
2024-11-26,翌月のアイセンター外来診察介助一覧の差し替え,5.0
2024-11-26,エアコンの電源を入れる　1155,5.0
2024-11-26,朝の挨拶リストの確認,5.0
2024-11-27,ICL発注手順の運用整備,100.0
2024-11-27,2024年度第2回多職種役割分担推進会議の開催準備,60.0
2024-11-27,打ち合わせ　午前　高宮さん/山本さん　午後　中野さん,30.0
2024-11-27,技術ブロクを読む,20.0
2024-11-27,月刊誌の配布　1100,20.0
2024-11-27,翌週の手術指示確認,20.0
2024-11-27,眼科紹介状の下書き,20.0
2024-11-27,月刊誌のお礼状　午後,20.0
2024-11-27,食事オーダーダブルチェックの対応依頼（川渕副師長）,10.0
2024-11-27,インフルエンザ予防接種名簿の提出（感染対策室）　1130,10.0
2024-11-27,トーリックIOL発注確認,10.0
2024-11-27,翌日の予定確認,10.0
2024-11-27,レターケース/OBC/メール確認,10.0
2024-11-27,眼科入院登録1件,10.0
2024-11-27,月刊誌のお礼状下書き,10.0
2024-11-27,7診のスリットランプのカバー修理,10.0
2024-11-27,眼内レンズ脱臼のDPC病名の連絡（アイセンター医療秘書課）,10.0
2024-11-27,ロックアルファスタディの確認　ID65189,10.0
2024-11-27,11/28午前電話当番を岡本に変更連絡,10.0
2024-11-27,IOL強膜内固定手術請求伝票のオーダー修正,10.0
2024-11-27,エアコンの電源を入れる　1155,5.0
2024-11-28,岩口先生クラーク　900-1200,180.0
2024-11-28,2024年度第2回多職種役割分担推進会議の開催準備,100.0
2024-11-28,第2回多職種役割分担推進会議　1600,60.0
2024-11-28,ICL発注手順の運用整備,30.0
2024-11-28,レターケース/OBC/メール確認,10.0
2024-11-28,翌日の予定確認,10.0
2024-11-28,眼科入院手術登録1件,10.0
2024-11-28,瀧波先生診察準備（第2木と休診以外）　820,10.0
2024-11-28,朝の挨拶リストの確認,5.0
2024-11-28,エアコンの電源を入れる　1155,5.0
2024-11-29,2024年度第2回多職種役割分担推進会議の開催準備,250.0
2024-11-29,技術ブロクを読む,20.0
2024-11-29,診断書の説明（沖野さん）,10.0
2024-11-29,レターケース/OBC/メール確認,10.0
2024-11-29,診断書の説明（中野さん）,10.0
2024-11-29,打ち合わせ　午前　植田さん,10.0
2024-11-29,トーリックIOL発注確認,10.0
2024-11-29,翌日の予定確認,10.0
2024-11-29,アイセンター外来6診スリットランプのメンテナンス依頼（田窪副課長）,10.0
2024-11-29,家族の状況を確認（花崎さん）,10.0
2024-11-29,翌月のスケジュール登録と弁当注文,10.0
2024-11-29,翌月の業務記録作成,10.0
2024-11-29,オペ録スキャンの確認（中山さん）,10.0
2024-11-29,エアコンの電源を入れる　1155,5.0
2024-11-30,食事オーダーのインシデント対策　ダブルチェック　登録方法の見直し,90.0
2024-11-30,ICL発注手順の運用整備　,30.0
2024-11-30,オペ録スキャンができない対応　バーコードが原因,30.0
2024-11-30,眼科即入対応1名,10.0
2024-11-30,レターケース/OBC/メール確認,10.0
2024-11-30,今週の振り返り　1140,10.0
2024-11-30,翌週の食事オーダー確認　1150,10.0
2024-11-30,強膜内固定用のレンズ発注i依頼(ID178023)（高宮さん）,10.0
2024-11-30,エアコンの電源を入れる　1155,5.0
2024-11-30,朝の挨拶リストの確認,5.0
2024-12-02,ICL発注手順の運用整備　午後,150.0
2024-12-02,ICL発注手順の運用整備　,100.0
2024-12-02,眼科紹介状の患者間違い対応　ID218078,40.0
2024-12-02,ロックアルファスタディのクエリ対応の相談(高宮さん),10.0
2024-12-02,翌日の食事オーダー確認,10.0
2024-12-02,7診クラークPCのオペ録バーコード確認　12診と16診は問題なし　810　,10.0
2024-12-02,打ち合わせ　午前　荒木さん　午後　中山さん,10.0
2024-12-02,レターケース/OBC/メール確認,10.0
2024-12-02,ロックアルファスタディのクエリ対応の相談(花崎さん),10.0
2024-12-02,トーリックIOL発注確認,10.0
2024-12-02,ICL除去術の相談(沖野さん),10.0
2024-12-02,アイセンター非常勤医師勤務記録の確認と提出,10.0
2024-12-02,エアコンの電源を入れる　1155,5.0
2024-12-03,ICL発注手順の運用整備　,100.0
2024-12-03,食事オーダー漏れ確認システムの検討,30.0
2024-12-03,ロックアルファスタディのクエリ対応確認,20.0
2024-12-03,眼科緊急手術対応　1件,10.0
2024-12-03,翌日の食事オーダー確認,10.0
2024-12-03,石田先生と鈴木先生の給与データ報告,10.0
2024-12-03,前週の石田先生と鈴木先生の診察人数確認,10.0
2024-12-03,レターケース/OBC/メール確認,10.0
2024-12-03,空床管理Excelのマクロ追加（本多副院長）,10.0
2024-12-03,エアコンの電源を入れる　1155,5.0
2024-12-03,朝の挨拶リストの確認,5.0
2024-12-04,安心安全な職場づくり研(大講堂)　1330-1530,150.0
2024-12-04,ICL発注手順の運用整備,130.0
2024-12-04,打ち合わせ　午前　高宮さん/山本さん　午後　中野さん,30.0
2024-12-04,翌週の手術指示確認,20.0
2024-12-04,技術ブロクを読む,20.0
2024-12-04,トーリックIOL発注確認,10.0
2024-12-04,目標チャレンジシートの更新,10.0
2024-12-04,安心安全な職場づくり研修の準備,10.0
2024-12-04,レターケース/OBC/メール確認,10.0
2024-12-04,翌日の食事オーダー確認,10.0
2024-12-04,エアコンの電源を入れる　1155,5.0
2024-12-05,白内障術後デカドロン注射の学術支援　,100.0
2024-12-05,ロックアルファスタディのクエリ対応確認,20.0
2024-12-05,べてらん君定期アップデート実施依頼,20.0
2024-12-05,ICLDataのバックログ整理,10.0
2024-12-05,翌日の食事オーダー確認,10.0
2024-12-05,瀧波先生診察準備（第2木と休診以外）　820,10.0
2024-12-05,バーコードが短いオペ録はゼータスキャンで飛ばす（荒木さん）,10.0
2024-12-05,レターケース/OBC/メール確認,10.0
2024-12-05,インシデント対策の相談（沖野さん）,10.0
2024-12-05,朝の挨拶リストの確認,5.0
2024-12-05,エアコンの電源を入れる　1155,5.0
2024-12-06,ICL発注手順の運用整備　,250.0
2024-12-06,体調を気遣う（中山さん）,20.0
2024-12-06,オペ録のスキャン,20.0
2024-12-06,技術ブロクを読む,20.0
2024-12-06,案内係の確認,10.0
2024-12-06,打ち合わせ　午前　植田さん,10.0
2024-12-06,月曜入院患者の食事オーダー確認　1100,10.0
2024-12-06,トーリックIOL発注確認,10.0
2024-12-06,レターケース/OBC/メール確認,10.0
2024-12-06,体調を気遣う（大代さん）,10.0
2024-12-06,エアコンの電源を入れる　1155,5.0
2024-12-07,白内障術後デカドロン注射の学術支援　,100.0
2024-12-07,ICLDataの動作確認,20.0
2024-12-07,ロックアルファスタディのクエリ回答確認,10.0
2024-12-07,12月のアイセンター外来診察介助一覧の差し替え,10.0
2024-12-07,中山さんの報告（植田センター長）,10.0
2024-12-07,高林さん土曜午後有給休暇の確認（白岡副主任）,10.0
2024-12-07,今週の振り返り,10.0
2024-12-07,レターケース/OBC/メール確認,10.0
2024-12-07,講演会案内係の確認,10.0
2024-12-07,エアコンの電源を入れる　1155,5.0
